"[ ""Dawid"", ""Podsiadło"", ""–"", ""``"", ""Comfort"", ""and"", ""Happiness"", ""''"" ]";[ 1, 2, 0, 0, 0, 0, 0, 0 ]
"[ ""V8"", ""4,7"", ""l"", "","", ""położony"", ""centralnie"" ]";[ 0, 0, 0, 0, 0, 0 ]
"[ ""interpretacji"", ""utworu"", ""„Biała"", ""flaga”"", ""z"", ""repertuaru"", ""grupy"", ""Republika"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0, 3, 0 ]
"[ ""Srebrny"", ""medalista"", ""MŚ"", ""58"", ""."" ]";[ 0, 0, 3, 4, 0 ]
"[ ""Jean-Claude"", ""Nallet"", ""Daniel"", ""Vélasques"", ""Jacques"", ""Carette"", ""Francis"", ""Demarthon"" ]";[ 1, 2, 1, 2, 1, 2, 1, 2 ]
"[ ""Podział"", ""administracyjny"", ""Korei"", ""Północnej"" ]";[ 0, 0, 5, 6 ]
"[ ""Muzeum"", ""Piernika"", ""w"", ""Toruniu"" ]";[ 3, 4, 4, 4 ]
"[ ""Kallisto"", ""("", ""mitologia"", "")"" ]";[1, 0, 0, 0]
"[ ""Wyścig"", ""najczęściej"", ""jest"", ""rozgrywany"", ""na"", ""torze"", ""Motegi"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 3, 0 ]
"[ ""Olympia"", "","", ""Stany"", ""Zjednoczone"" ]";[ 5, 0, 5, 6 ]
"[ ""Medal"", ""40-lecia"", ""Polski"", ""Ludowej"" ]";[0,0,3,4]
"[ ""Patricia"", ""Routledge"", ""–"", ""aktorka"" ]";[ 1, 2, 0, 0 ]
"[ ""Najlepsza"", ""bójka"", ""("", ""z"", ""Ali"", ""Larter"", "")"" ]";[ 0, 0, 0, 0, 1, 2, 0 ]
"[ ""Następnie"", ""bywał"", ""wypożyczany"", ""do"", ""SC"", ""Beira-Mar"", ""i"", ""Astry"", ""Giurgiu"", ""."" ]";[ 0, 0, 0, 0, 3, 4, 0, 3, 4, 0 ]
"[ ""'"", ""''"", ""Vreni"", ""Schneider"", ""''"", ""'"" ]";[ 0, 0, 1, 2, 0, 0 ]
"[ ""Zasiedla"", ""wody"", ""i"", ""brzegi"", ""wód"", ""stojących"", ""i"", ""wolno"", ""płynących"", ""w"", ""Eurazji"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0 ]
"[ ""Kurt"", ""Russell"", ""jako"", ""Wyatt"", ""Earp"" ]";[ 1, 2, 0, 1, 2 ]
"[ ""Kochłowickiej"", ""("", ""autostrady"", ""A4"", "")"", "","" ]";[5,0,0,0,0,0]
"[ ""José"", ""Serra"", ""("", ""PSDB"", "")"" ]";[ 1, 2, 0, 0, 0 ]
"[ ""Odchodzi"", ""od"", ""północno-wschodniego"", ""zbocza"", ""Śląskich"", ""Kamieni"", ""."" ]";[ 0, 0, 0, 0, 5, 6, 0 ]
"[ ""Connell"", "","", ""Desmond"", ""("", ""ur"", ""."" ]";[ 1, 2, 2, 0, 0, 0 ]
"[ ""'"", ""''"", ""Nasz"", ""Dom"", ""Izrael"", ""''"", ""'"" ]";[ 0, 0, 3, 4, 4, 0, 0 ]
"[ ""'"", ""''"", ""Artem"", ""Udaczyn"", ""''"", ""'"" ]";[ 0, 0, 1, 2, 0, 0 ]
"[ ""Jerzy"", ""Moes"", ""−"", ""lotnik"" ]";[ 1, 2, 0, 0 ]
"[ ""Prałatura"", ""terytorialna"", ""Santo"", ""Cristo"", ""de"", ""Esquipulas"" ]";[ 5, 6, 6, 6, 6, 6 ]
"[ ""W"", ""meczu"", ""o"", ""trzecie"", ""miejsce"", ""na"", ""Mistrzostwach"", ""Świata"", ""w"", ""piłce"", ""nożnej"", ""gospodarz"", ""–"", ""reprezentacja"", ""Brazylii"", ""–"", ""uległa"", ""reprezentacji"", ""Holandii"", ""0:3"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 3, 4, 0,0,0, 0, 0, 3, 4, 0, 0, 3, 4, 0, 0 ]
"[ ""==="", ""Wybrzeże"", ""Kości"", ""Słoniowej"", ""==="" ]";[ 0, 5, 6, 6, 0 ]
"[ ""Arkadiusz"", ""Baran"", ""("", ""38"", ""'"", "")"", "","", ""Łukasz"", ""Tupalski"", ""("", ""45"", ""'"", "")"" ]";[ 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0 ]
"[ ""'"", ""''"", ""Včelákov"", ""''"", ""'"" ]";[ 0, 0, 5, 0, 0 ]
"[ ""Ukończył"", ""University"", ""of"", ""Notre"", ""Dame"", ""."" ]";[ 0, 3, 4, 4, 4, 0 ]
"[ ""**"", ""syn"", ""Fryderyk"", ""August"", ""Rutowski"", ""("", ""ur"", ""."" ]";[ 0, 0, 1, 2, 2, 0, 0, 0 ]
"[ ""2002"", ""–"", ""''Wycofała"", ""się"", ""z"", ""kwalifikacji"", ""("", ""jako"", ""Birma"", "")"", ""''"" ]";[ 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0 ]
"[ ""Lomas"", ""Athletic"", ""Buenos"", ""Aires"", ""-"", ""Alumni"", ""Buenos"", ""Aires"", ""zwyciężył"", ""Alumni"", ""Buenos"", ""Aires"" ]";[ 3, 4, 4, 4, 0, 3, 4, 4, 0, 3, 4, 4 ]
"[ ""Matthew"", ""Amoah"", ""("", ""Borussia"", ""Dortmund"", "","", ""Niemcy"", "")"", "","" ]";[ 1, 2, 0, 3, 4, 0, 5, 0, 0 ]
"[ ""Marleen"", ""Veldhuis"", ""("", ""54.73"", "")"", ""Inge"", ""Dekker"", ""("", ""53.79"", "")"", ""Hinkelien"", ""Schreuder"", ""("", ""55.62"", "")"", ""Femke"", ""Heemskerk"", ""("", ""53.59"", "")"" ]";[ 1, 2, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 0, 0 ]
"[ ""``"", ""Freelove"", ""''"" ]";[ 0, 3, 0 ]
"[ ""Obejmuje"", ""swoim"", ""zasięgiem"", ""południe"", ""Afryki"", "","", ""liczy"", ""ponad"", ""milion"", ""wiernych"", ""."" ]";[ 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0 ]
"[ ""Małgorzata"", ""Chojnacka"", ""("", ""kajakarka"", "")"" ]";[1,2,0,0,0]
"[ ""Posągi"", ""herosów-eponimów"", ""znajdowały"", ""się"", ""na"", ""Agorze"", ""ateńskiej"", ""."" ]";[ 0, 0, 0, 0, 0, 3, 4, 0 ]
"[ ""James"", ""Gammon"", ""–"", ""Esco"", ""Swanger"" ]";[ 1, 2, 0, 1, 2 ]
"[ ""Australia"", ""i"", ""Oceania"", ""!"", ""!"" ]";[ 5, 0, 5, 0, 0 ]
"[ ""Oberheim"", ""–"", ""wykorzystany"", ""m.in"", ""."" ]";[ 3, 0, 0, 0, 0 ]
"[ ""Mons"", ""Rümker"", ""-"", ""0,5"", ""km"" ]";[ 5, 6, 0, 0, 0 ]
"[ ""Andrzejowi"", ""Tarkowskiemu"", "","", ""Krzysztofowi"", ""Kieślowskiemu"", ""czy"", ""Andrzejowi"", ""Wajdzie"", "")"", ""."" ]";[ 1, 2, 0, 1, 2, 0, 1, 2, 0, 0 ]
"[ ""Marki"", "","", ""Markiny"", "","", ""Markiszki"" ]";[ 5, 0, 5, 0, 5 ]
"[ ""Leży"", ""52"", ""km"", ""na"", ""południowy"", ""zachód"", ""od"", ""centrum"", ""Londynu"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0, 0, 5, 0 ]
"[ ""Piosenka"", ""zajęła"", ""także"", ""pierwsze"", ""miejsca"", ""w"", ""Wielkiej"", ""Brytanii"", "","", ""Belgii"", "","", ""Kanadzie"", "","", ""Irlandii"", ""i"", ""Holandii"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 5, 6, 0, 5, 0, 5, 0, 5, 0, 5, 0 ]
"[ ""''"", ""María"", ""José"", ""Martínez"", ""Sánchez"", ""''"", ""'"" ]";[ 0, 1, 2, 2, 2, 0, 0 ]
"[ ""Zagrał"", ""tam"", ""w"", ""jednym"", ""meczu"", ""-"", ""przeciwko"", ""Ekwadorowi"", ""w"", ""1"", ""/"", ""8"", ""finału"", ""rozgrywek"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0 ]
"[ ""Andrzej"", ""Huszcza"", ""ZKŻ"", ""Zielona"", ""Góra"" ]";[ 1, 2, 3, 4, 4 ]
"[ ""=="", ""Nowa"", ""Zelandia"", ""("", ""3"", "")"", ""=="" ]";[ 0, 5, 6, 0, 0, 0, 0 ]
"[ ""'"", ""''"", "".bn"", ""''"", ""'"", ""–"", ""Brunei"" ]";[ 0, 0, 3, 0, 0, 0, 5 ]
"[ ""James"", ""Horner"", ""–"", ""kompozytor"" ]";[ 1, 2, 0, 0 ]
"[ ""Znajduje"", ""się"", ""w"", ""mezoregionie"", ""São"", ""José"", ""do"", ""Rio"", ""Preto"", ""i"", ""mikroregionie"", ""Novo"", ""Horizonte"", ""."" ]";[ 0, 0, 0, 0, 5, 6, 0, 5, 6, 0, 0, 5, 6, 0 ]
"[ ""Takestan"", ""("", ""تاكستان"", "")"" ]";[ 5, 0, 0, 0 ]
"[ ""Wziął"", ""udział"", ""w"", ""eliminacjach"", ""do"", ""finałów"", ""mistrzostw"", ""świata"", ""w"", ""1994"", ""roku"", "","", ""gdzie"", ""zagrał"", ""tylko"", ""w"", ""jednym"", ""spotkaniu"", ""-"", ""w"", ""rozegranym"", ""w"", ""Asunción"", ""meczu"", ""z"", ""Argentyną"", "","", ""przegranym"", ""1:3"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 3, 0, 0, 0, 0 ]
"[ ""**"", ""w"", ""Las"", ""Vegas"", ""otwarto"", ""Hotel"", ""Luksor"", ""."" ]";[ 0, 0, 5, 6, 0, 3, 4, 0 ]
"[ ""PATRZ"", ""Powiat"", ""Bańska"", ""Bystrzyca"" ]";[ 0, 5, 6, 6 ]
"[ ""'"", ""''"", ""Martin"", ""Sheen"", ""−"", ""Prezydencki"", ""poker"", ""''"", ""'"", ""''"" ]";[ 0, 0, 1, 2, 0, 0, 0, 0, 0, 0 ]
"[ ""Sponsorował"", ""je"", ""Józef"", ""Aleksander"", ""Jabłonowski"", ""."" ]";[ 0, 0, 1, 2, 2, 0 ]
"[ ""Na"", ""fasadzie"", ""ma"", ""płaskorzeźbę"", ""–"", ""maskę"", ""Temidy"", ""z"", ""zasłoniętymi"", ""oczyma"", ""–"", ""jest"", ""to"", ""symbol"", ""„ślepej"", ""sprawiedliwości”"", "","", ""bo"", ""sprawowano"", ""tu"", ""niegdyś"", ""sądy"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ]
"[ ""PATRZ"", ""("", ""13434"", "")"", ""Adamquade"" ]"; 0,0,0,0,5]
"[ ""Witaj"", "","", ""Franklin"", ""("", ""odcinki"", ""66-78"", "")"" ]";[0,0,0,0,0,0,0]
"[ ""Żabka"", ""("", ""ul"", ""."" ]";[ 3, 0, 0, 0 ]
"[ ""Maria"", ""Adelajda"", ""Hanowerska"", ""("", ""1833–1897"", "")"" ]";[ 1, 2, 2, 0, 0, 0 ]
"[ ""'"", ""''"", ""Edward"", ""Osóbka-Morawski"", ""''"", ""'"" ]";[ 0, 0, 1, 2, 0, 0 ]
"[ ""Ding"", ""Junhui"", ""'"", ""''"", ""("", ""Ćwierćfinał"", "")"", ""'"", ""''"" ]";[ 1, 2, 0, 0, 0, 0, 0, 0, 0 ]
"[ ""Ze"", ""względu"", ""na"", ""kontuzję"", ""w"", ""zawodach"", ""nie"", ""mógł"", ""wystąpić"", ""Jarosław"", ""Hampel"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0 ]
"[ ""'"", ""''"", ""Płamen"", ""Panajotow"", ""''"", ""'"" ]";[ 0, 0, 1, 2, 0, 0 ]
"[ ""Emeringen"", "","", ""132"", ""mieszkańców"", "","", ""7,54"", ""km²"" ]";[ 5, 0, 0, 0, 0, 0, 0 ]
"[ ""Grekokatolicy"", ""–"", ""91,12"", ""%"" ]";[ 3, 0, 0, 0 ]
"[ ""1933-1934"", ""-"", ""Oberst"", ""Hugo"", ""Sperrle"" ]";[ 0, 0, 0, 1, 2 ]
"[ ""``"", ""It"", ""'s"", ""Only"", ""Rock'n"", ""Roll"", ""''"", ""–"", ""4:54"" ]";[ 0, 0, 0, 0, 0, 0, 0, 0 ]
"[ ""Występuje"", ""w"", ""Pacific-12"", ""Conference"", ""."" ]";[ 0, 0, 3, 4, 0 ]
"[ ""Rękopis"", ""4Q112"", ""jest"", ""przechowywany"", ""w"", ""Muzeum"", ""Rockefellera"", ""w"", ""Jerozolinie"", ""("", ""4Q112"", "")"", ""."" ]";[ 0, 0, 0, 0, 0, 3, 4, 0, 5, 0, 0, 0, 0 ]
"[ ""Kōichi"", ""Wakata"", ""("", ""1"", "")"", "","", ""("", ""Japonia"", "")"", ""specjalista"", ""misji"", ""3"" ]";[ 1, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0 ]
"[ ""Wiz"", ""Khalifa"", ""feat"", ""."" ]";[ 1, 2, 0, 0 ]
"[ ""The"", ""Notorious"", ""B.I.G"", ""."", "")"" ]";[ 1, 2, 2, 2, 0 ]
"[ ""Najlepsza"", ""aktorka"", ""dramatyczna"", ""–"", ""Susannah"", ""York"", ""("", ""nominacja"", "")"" ]";[ 0, 0, 0, 0, 1, 2, 0, 0, 0 ]
"[ ""Mecz"", ""był"", ""rozegrany"", ""na"", ""Estadio"", ""Cuscatlán"", ""w"", ""San"", ""Salvador"", ""."" ]";[ 0, 0, 0, 0, 3, 4, 0, 5, 6, 0 ]
"[ ""Studiował"", ""w"", ""takich"", ""ośrodkach"", ""nauki"", ""jak"", ""Jena"", "","", ""Helmstedt"", ""i"", ""Lejda"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0 ]
"[ ""Kid"", ""Cudi"", "")"", ""-"", ""4:27"" ]";[ 1, 2, 0, 0, 0 ]
"[ ""Tytuł"", ""mistrzowski"", ""zdobył"", ""Bastian"", ""Kolmsee"", ""."" ]";[ 0, 0, 0, 1, 2, 0 ]
"[ ""Brady"", "","", ""Sean"", ""Baptist"", ""("", ""ur"", ""."" ]";[ 1, 2, 2, 2, 0, 0, 0 ]
"[ ""Dave"", ""Matthews"", ""Band"", "","", ""Aerosmith"", "","", ""Metallica"", "","", ""Megadeth"", "","", ""Alanis"", ""Morissette"", "","", ""Red"", ""Hot"", ""Chili"", ""Peppers"", "","", ""The"", ""Offspring"", "","", ""KoЯn"", "","", ""Limp"", ""Bizkit"", "","", ""Kid"", ""Rock"", "","", ""Counting"", ""Crows"", ""."" ]";[ 3, 4, 4, 0, 3, 0, 3, 0, 3, 0, 1, 2, 0, 3, 4, 4, 4, 0, 3, 4, 0, 3, 0, 3, 4, 0, 1, 2, 0, 3, 4, 0 ]
"[ ""PATRZ"", ""America"", ""Rio"", ""de"", ""Janeiro"" ]";[ 0, 3, 4, 4, 4 ]
"[ ""Najważniejszymi"", ""autorami"", ""są"", ""tu"", ""Katullus"", "","", ""Owidiusz"", "","", ""Marcjalis"", ""i"", ""Gajusz"", ""Petroniusz"", ""."" ]";[ 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 2, 0 ]
"[ ""Ashley"", ""Tisdale"", "","", ""Lucas"", ""Grabeel"" ]";[ 1, 2, 0, 1, 2 ]
"[ ""**"", ""Evan"", ""Rachel"", ""Wood"", ""−"", ""Mildred"", ""Pierce"", ""''"" ]";[ 0, 1, 2, 2, 0, 0, 0, 0 ]
"[ ""Dzieciństwo"", ""spędził"", ""w"", ""Kirkcaldy"", ""."" ]";[ 0, 0, 0, 5, 0 ]
"[ ""Tora"", ""Berger"", ""''"", ""Norwegia"", ""("", ""NOR"", "")"", ""''"" ]";[ 1, 2, 0, 5, 0, 0, 0, 0 ]
"[ ""zdjęcia"", ""–"", ""Andrew"", ""Lesnie"" ]";[ 0, 0, 1, 2 ]
"[ ""Nacional"", ""Manaus"", ""-"", ""Atlético"", ""Mineiro"", ""Belo"", ""Horizonte"", ""0:0"" ]";[ 3, 4, 0, 3, 4, 4, 4, 0 ]
"[ ""Jej"", ""stolicą"", ""jest"", ""Newcastle"", ""."" ]";[ 0, 0, 0, 5, 0 ]
"[ ""Zaś"", ""rok"", ""później"", "","", ""płytę"", ""Badmotorfinger"", ""''"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0, 0 ]
"[ ""Rozwój"", ""i"", ""produkcja"", ""pojazdów"", ""jest"", ""skoncentrowana"", ""we"", ""Francji"", ""oraz"", ""Hiszpanii"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0 ]
"[ ""'"", ""''"", ""Ocean"", ""Eyes"", ""''"", ""'"", ""''"" ]";[ 0, 0, 0, 0, 0, 0, 0 ]
"[ ""Westridge"", ""("", ""Wight"", "")"" ]";[ 5, 0, 5, 0 ]
"[ ""Milicz"", ""–"", ""97,3"", ""MHz"" ]";[ 5, 0, 0, 0 ]
"[ ""Hrabstwo"", ""Macon"", ""–"", ""południowy"", ""wschód"" ]";[ 5, 6, 0, 0, 0 ]
"[ ""Poza"", ""granicą"", ""zwartego"", ""zasięgu"", ""stwierdzono"", ""pojedyncze"", ""osobniki"", ""tego"", ""gatunku"", ""w"", ""Piątnicy"", ""Poduchownej"", "","", ""Białowieży"", ""i"", ""Gdańsku"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 5, 0, 5, 0 ]
"[ ""'"", ""''"", ""Robert"", ""Rossen"", ""''"", ""'"" ]";[ 0, 0, 1, 2, 0, 0 ]
"[ ""PATRZ"", ""Team"", ""Knight"", ""Rider"" ]"; [0,0,0,0]
"[ ""Quaresma"", ""2"", ""'"", "","", ""González"", ""61"", ""'"" ]";[ 1, 0, 0, 0, 1, 0, 0 ]
"[ ""'"", ""''"", ""Geena"", ""Davis"", ""-"", ""Pani"", ""Prezydent"", ""''"", ""'"" ]";[ 0, 0, 1, 2, 0, 0, 0, 0, 0 ]
"[ ""Madryt"", "","", ""Estadio"", ""Santiago"", ""Bernabéu"", ""oraz"", ""Estadio"", ""Vicente"", ""Calderón"" ]";[ 5, 0, 3, 4, 4, 0, 3, 4, 4 ]
"[ ""Sprawowali"", ""oni"", ""sądy"", ""w"", ""Beer-Szebie"", ""."" ]";[ 0, 0, 0, 0, 5, 0 ]
"[ ""W"", ""Rzymie"", ""mieszkał"", ""z"", ""Leonaertem"", ""Bramerem"", ""."" ]";[ 0, 5, 0, 0, 1, 2, 0 ]
"[ ""Występuje"", ""na"", ""terenie"", ""północno-zachodniej"", ""części"", ""Ameryki"", ""Południowej"", ""."" ]";[ 0, 0, 0, 0, 0, 5, 6, 0 ]
"[ ""'"", ""''"", ""Hessigheim"", ""''"", ""'"" ]";[ 0, 0, 5, 0, 0 ]
"[ ""Leży"", ""na"", ""linii"", ""Hovedbanen"", ""."" ]";[ 0, 0, 0, 0, 0 ]
"[ ""'"", ""''"", ""David"", ""Buffett"", ""''"", ""'"", "","", ""''Chief"", ""Magistrate"", ""''"" ]";[ 0, 0, 1, 2, 0, 0, 0, 0, 0, 0 ]
"[ ""Nie"", ""ubiegał"", ""się"", ""o"", ""reelekcję"", ""w"", ""czerwcowych"", ""wyborach"", ""do"", ""PE"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0 ]
"[ ""Zelandia"", ""–"", ""846"", ""osób"", "","" ]";[ 5, 0, 0, 0, 0 ]
"[ ""Safadża"", ""("", ""سفاجا"", "")"" ]";[ 5, 0, 0, 0 ]
"[ ""Zwycięzców"", "")"", "","", ""Konrada"", ""Guderskiego"", ""("", ""ul"", ""."" ]";[ 0, 0, 0, 1, 2, 0, 0, 0 ]
"[ ""Kamienie"", ""runiczne"", ""ze"", ""Spirit"", ""Pond"" ]";[ 5, 6, 6, 6, 6 ]
"[ ""Junost"", ""'"", ""Mińsk"", ""("", ""2002-2003"", "")"" ]";[ 3, 4, 4, 0, 0, 0 ]
"[ ""Pierwszy"", ""burmistrz"", ""i"", ""szef"", ""ministrów"", ""Gibraltaru"", ""w"", ""latach"", ""1964-1969"", ""oraz"", ""1972-1987"", ""."" ]";[ 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0 ]
"[ ""Przetrwały"", ""jedynie"", ""zabudowania"", ""dzielnic"", ""Alfamy"", ""i"", ""Belém"", ""."" ]";[ 0, 0, 0, 0, 5, 0, 5, 0 ]
"[ ""Ziem"", ""Odzyskanych"", ""("", ""tzw"", ""."" ]";[ 5, 6, 0, 0, 0 ]
"[ ""'"", ""''"", ""Honda"", ""''"", ""'"" ]";[ 0, 0, 3, 0, 0 ]
"[ ""PATRZ"", ""Stały"", ""Trybunał"", ""Arbitrażowy"" ]";[ 0, 3, 4, 4 ]
"[ ""Jednak"", ""Andronik"", ""III"", ""nie"", ""zamierzał"", ""negocjować"", ""."" ]";[ 0, 1, 2, 0, 0, 0, 0 ]
"[ ""'"", ""''"", ""Sześć"", ""stóp"", ""pod"", ""ziemią"", ""''"", ""'"" ]";[ 0, 0, 0, 0, 0, 0, 0, 0 ]
"[ ""Meryl"", ""Streep"", "","", ""Jim"", ""Broadbent"", "","", ""Richard"", ""E."", ""Grant"" ]";[ 1, 2, 0, 1, 2, 0, 1, 2, 2 ]
"[ ""Chris"", ""Atkinson"", ""("", ""2005-2008"", "")"" ]";[ 1, 2, 0, 0, 0 ]
"[ ""Nie"", ""kandydował"", ""w"", ""wyborach"", ""parlamentarnych"", ""w"", ""2005"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0, 0 ]
"[ ""Łącznie"", ""wystąpił"", ""w"", ""reprezentacji"", ""Brazylii"", ""w"", ""3"", ""spotkaniach"", ""."" ]";[ 0, 0, 0, 3, 4, 0, 0, 0, 0 ]
"[ ""Drugą"", ""grupę"", ""z"", ""kolei"", ""założył"", ""były"", ""urzędnik"", ""Solijn"", ""Dandzan"", "","", ""jednak"", ""czołową"", ""postacią"", ""i"", ""faktycznym"", ""przywódcą"", ""organizacji"", ""był"", ""Damdin"", ""Suche"", ""Bator"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0 ]
"[ ""PATRZ"", ""Posłańcy"", ""("", ""serial"", ""telewizyjny"", "")"" ]";[ 0, 0, 0, 0, 0, 0 ]
"[ ""Ole"", ""Einar"", ""Bjørndalen"", ""''"", ""Norwegia"", ""("", ""NOR"", "")"", ""''"" ]";[ 1, 2, 2, 0, 5, 0, 0, 0, 0 ]
"[ ""Emmanuel"", ""Levinas"", "")"", "","", ""''Pytający"", ""''"", ""("", ""Józef"", ""Tischner"", "")"", ""."" ]";[ 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0 ]
"[ ""Mirosław"", ""Krajewski"", ""("", ""Samoobrona"", ""RP"", "")"", ""–"", ""zastępca"", ""przewodniczącego"" ]";[ 1, 2, 0, 3, 4, 0, 0, 0, 0 ]
"[ ""Etropole"", ""("", ""Етрополе"", "")"" ]";[ 5, 0, 5, 0 ]
"[ ""Gilbert"", ""de"", ""Clare"", ""("", ""2."", ""hrabia"", ""Hertford"", "")"", "","", ""1115-1153"" ]";[ 1, 2, 2, 2, 2, 2, 2, 2, 0, 0 ]
"[ ""Drozd"", ""śpiewak"", ""("", ""''Turdus"", ""ericetorum"", ""''"", "")"" ]";[0, 0, 0, 0, 0, 0, 0 ]
"[ ""Pałac"", ""Kazimierzowski"", ""w"", ""Warszawie"" ]";[ 3, 4, 4, 4 ]
"[ ""Brodnica"", ""("", ""4"", "")"" ]";[ 5, 0, 0, 0 ]
"[ ""==="", ""Brazylia"", ""–"", ""Kolumbia"", ""==="" ]";[ 0, 3, 0, 3, 0 ]
"[ ""'"", ""''"", ""Thomas"", ""Grandi"", ""''"", ""'"" ]";[ 0, 0, 1, 2, 0, 0 ]
"[ ""Taki"", ""charakter"", ""polityki"", ""kontroluje"", ""władzę"", ""rządu"", ""poprzez"", ""zapewnienie"", ""istnienia"", ""opozycji"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ]
"[ ""Piz"", ""Tasna"", ""("", ""3179"", ""m"", "")"", "","" ]";[ 5, 6, 0, 0, 0, 0, 0 ]
"[ ""Ranny"", ""w"", ""nogę"", ""został"", ""też"", ""Sam"", ""Houston"", ""."" ]";[ 0, 0, 0, 0, 0, 1, 2, 0 ]
"[ ""Stadion"", ""Karađorđe"", "","", ""Nowy"", ""Sad"", "","", ""Belgrad"" ]";[ 3, 4, 0, 5, 6, 0, 5 ]
"[ ""PATRZ"", ""St."", ""Mirren"", ""F.C"", ""."" ]";[ 0, 3, 4, 4, 0 ]
"[ ""Z"", ""jej"", ""ramienia"", ""urząd"", ""premiera"", ""objął"", ""Rosie"", ""Douglas"", "","", ""który"", ""obiecał"", ""zwalczyć"", ""korupcję"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0 ]
"[ ""**"", ""Utworzono"", ""Królewskie"", ""Holenderskie"", ""Siły"", ""Powietrzne"", ""."" ]";[ 0, 0, 3, 4, 4, 4, 0 ]
"[ ""MTCC"", ""sąsiaduje"", ""bezpośrednio"", ""z"", ""CN"", ""Tower"", ""i"", ""Rogers"", ""Centre"", ""."" ]";[ 3, 0, 0, 0, 3, 4, 0, 3, 4, 0 ]
"[ ""Łesi"", ""Ukrainki"", ""w"", ""Łucku"", ""."" ]";[ 5, 6, 0, 5, 0 ]
"[ ""o"", ""Kamionnę"", ""i"", ""Kolno"", ""."" ]";[ 0, 5, 0, 5, 0 ]
"[ ""Night"", ""of"", ""the"", ""Stormrider"", ""''"" ]";[ 0, 0, 0, 0, 0 ]
"[ ""Był"", ""spokrewniony"", ""z"", ""Diomedesem"", ""."" ]";[ 0, 0, 0, 1, 0 ]
"[ ""Krzysztof"", ""Pływaczyk"", ""+3:13.6"", ""("", ""3"", "")"", ""101"", ""."" ]";[ 1, 2, 0, 0, 0, 0, 0, 0 ]
"[ ""Susan"", ""Blu"", ""–"", ""'"", ""''"", ""Flim-Flam"", ""''"", ""'"" ]";[ 1, 2, 0, 0, 0, 0, 0, 0 ]
"[ ""'"", ""''"", ""Levadia"", ""Tallinn"", ""''"", ""'"" ]";[ 0, 0, 3, 4, 0, 0 ]
"[ ""'"", ""''"", ""Arkonia"", ""Szczecin"", ""''"", ""'"", ""3-0"", ""Gwardia"", ""Koszalin"" ]";[ 0, 0, 3, 4, 0, 0, 0, 3, 4 ]
"[ ""Ajay"", ""Devgan"", ""''"", "","", ""Rani"", ""Mukerji"", ""''"", ""&"", ""Manisha"", ""Koirala"", ""''"" ]";[ 1, 2, 0, 0, 1, 2, 0, 0, 1, 2, 0 ]
"[ ""Ekranas"", ""Poniewież"", ""("", ""M"", "")"" ]";[ 3, 4, 0, 0, 0 ]
"[ ""Royston"", ""-"", ""miasto"", ""w"", ""USA"", "","", ""w"", ""stanie"", ""Georgia"" ]";[ 5, 0, 0, 0, 5, 0, 0, 0, 5 ]
"[ ""Kiedy"", ""zrozumiała"", "","", ""iż"", ""chłopak"", ""mówi"", ""prawdę"", ""została"", ""członkiem"", ""Gwardii"", ""Dumbledore’a"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0 ]
